218	버리다	1	beorida	aux.	end up	그는 병으로 죽어 버렸다.	He ended up dying because of an illness.	891 | 0.85
219	무엇		mueot	pron.	what	그 친구의 이름이 무엇입니까?	What is that friend’s name?	890 | 0.90
220	시간	1	sigan	n.	time	시간은 돈보다도 귀한 것 같습니다.	Time seems to be more precious than money.	886 | 0.90
221	보이다	1	boida	v.	be shown, look	오늘 언니가 좀 이상해 보이는데.	My sister looks a bit strange today.	885 | 0.97
222	물		mul	n.	water	비가 안 와서 물이 모자른 가 봐.	Because it hasn’t rained, there doesn’t seem to be enough water.	879 | 0.74
223	정도		jeongdo	n.	degree	한 시간 정도의 거리야.	It is about an hour away.	879 | 0.89
224	만	2	man	num.	ten thousand	우리 학교 학생이 약 만 명쯤일거예요.	Our school will have about ten thousand students.	876 | 0.78
225	한국		hanguk	n.	Korea	한국에 처음 오셨어요?	Is this your first time in Korea?	875 | 0.84
226	자신	1	jasin	n.	self	민준은 자신을 사랑하지 않아.	Minjun does not love himself.	873 | 0.99
227	천	1	cheon	num.	thousand	일 년에 학생들이 천 명 입학해요.	A thousand students enter the school each year.	873 | 0.76
228	가다	2	gada	aux.	become, reach	떠난 지 두 달이 되어 간다.	It’s been two months since I left.	865 | 0.86
229	이거		igeo	pron.	this (thing)	이거 누구 겁니까?	Who does this belong to?	864 | 0.15
230	음	1	eum	exc.	well, hmm	음, 뭘 시킬까?	Hmm, what shall we order?	859 | 0.06
231	응		eung	exc.	yes (INFORMAL)	응, 갈게요.	Yes, I am going.	829 | 0.13
232	ㄴ지/은지		nji/eunji	e.	CONNECTIVE, if, whether	지훈이는 그리스 수도가 어딘지 모르더라.	Jihun doesn’t know what the capital of Greece is.	826 | 0.89
233	그런데		geureonde	conj.	by the way	그런데 이 옷은 가격이 어떻게 되지요?	By the way, how much is this clothing?	826 | 0.79
234	어머니		eomeoni	n.	mother	어머니는 제게 가장 소중한 분이시죠.	Mom is the person most precious to me.	813 | 0.79
235	사회		sahoe	n.	society, community	이 소설은 우리 사회를 잘 묘사한다.	This novel portrays our society well.	804 | 0.85
236	치다	1	chida	v.	hit, strike, smack	상대 선수가 어깨를 먼저 친 거야.	The other player hit the shoulder first.	801 | 0.65
237	만나다		mannada	v.	meet	그는 사람들을 만나는 걸 피하고 있어.	He is avoiding meeting people.	799 | 0.84
238	어느		eoneu	adn.	some; which	어느 학교에 다니세요?	Which school do you attend?	799 | 0.89
239	찾다		chatda	v.	find; look for	길 잃은 아이가 부모를 애타게 찾고 있습니다.	A lost child is anxiously looking for its parents.	798 | 0.85
240	놓다	2	notda	v.	put on, put down, release	신문을 어디에 놓았지?	Where did I put the newspaper?	794 | 0.54
241	사다		sada	v.	buy	남동생이 내게 저녁을 사더라구.	My younger brother bought me dinner.	794 | 0.62
242	서다		seoda	v.	stand	거기 서서 기다리세요.	Stand there and wait.	788 | 0.81
243	길		gil	n.	way, path	이 길로 가면 우체국이 나와.	If you follow this path, the post office will appear.	779 | 0.91
244	그때		geuttae	n.	then	그때 난 철이 없었거든.	I was immature then.	778 | 0.65
245	쓰다	2	sseuda	v.	write	학생이 칠판에 뭔가 쓰고 있었어.	A student was writing something on the board.	778 | 0.77
246	몇		myeot	adn.	how many	졸업식에 몇 명이나 올 것 같니?	How many people will come to commencement?	776 | 0.85
247	도록		dorok	e.	CONNECTIVE, in order to, s. that …	약속에 늦지 않도록 일찍 출발하세요.	Please leave early s. that you are not late for the appointment.	772 | 0.97
248	네/으네		ne/eune	e.	FINAL, EXCLAMATION	새벽부터 새가 지저귀고 있네.	Birds have been singing since early morning.	771 | 0.47
249	지나다		jinada	v.	pass	지하철역을 지나면 회사 건물이 나옵니다.	Passing the subway station, a company building appears.	770 | 0.90
250	네	1	ne	exc.	yes	네, 맞습니다.	Yes, it is right.	768 | 0.22
251	같이	1	gachi	adv.	together	따님과 같이 어디에 가십니까?	Where are you going together with your daughter?	768 | 0.75
252	가지	1	gaji	n.b.	sort, kind	우린 여러 가지 음식을 주문했지.	We ordered various kinds of dishes.	766 | 0.84
253	얼굴		eolgul	n.	face, look	그는 기쁜 얼굴로 말을 꺼내기 시작했어.	He started to talk with a delightful look on his face.	765 | 0.82
254	아버지		abeoji	n.	Father	아버지께서는 어렸을 때 시골에서 사셨거든.	Father lived in the countryside during his youth.	759 | 0.81
255	서울		seoul	n.	Seoul	한국의 수도는 서울입니다.	The capital of South Korea is Seoul.	757 | 0.85
256	위	1	wi	n.	top	산 위에는 공기가 참 맑다.	On the top of the mountain, the air is really clean.	752 | 0.93
257	일본		ilbon	n.	Japan	일본은 한국에 가까워.	Japan is close to Korea.	750 | 0.91
258	마음		maeum	n.	mind	마음이 편하더라구.	I feel comfortable.	746 | 0.95
259	없이		eopsi	adv.	without …	컴퓨터 없이 작업하는 것은 불가능해.	Without a computer, it is impossible to work.	744 | 0.94
260	하나	2	hana	n.	one	민준이는 서연이에게 볼펜 하나를 빌렸습니다.	Minjun borrowed a pen from Seoyeon.	742 | 0.90
261	로서/으로서		roseo/euroseo	p.case	as, for	선생으로서 당신이 그렇게 말해서는 안 돼요.	As a teacher, you should not speak like that.	742 | 0.93
262	오늘	1	oneul	n.	today	오늘은 휴일입니다.	Today is a holiday.	740 | 0.68
263	부르다		bureuda	v.	call	나를 부르던 그 사람의 목소리가 너무 그립다.	I miss his voice calling me.	740 | 0.81
264	애	1	ae	n.	child, kid	애가 발음이 정확하다니까.	The child has clear pronunciation.	737 | 0.42
265	아주		aju	adv.	very	그 학생은 춤을 아주 잘 춰요.	The student dances very well.	737 | 0.54
266	나라		nara	n.	nation, country	그는 여러 나라를 여행했지.	He traveled through various countries.	736 | 0.88
267	는지	1	neunji	e.	if, whether … or …	난 지민이에게 가족이 모두 떠나는지 물어보았다.	I asked Jimin if all the family would leave.	733 | 0.91
268	지금	2	jigeum	n.	now	지금부터가 시작입니다.	Now is the beginning.	729 | 0.85
269	그녀		geunyeo	pron.	she	그녀는 마음씨도 고왔다.	She also had a tender heart.	727 | 0.55
270	더니		deoni	e.	CONNECTIVE, while, after	그렇게 말하더니 그는 내게 봉투를 주었다.	After saying so, he gave me an envelope.	726 | 0.63
271	미국		miguk	n.	America	언제 미국으로 이민 오셨나요?	When did you immigrate to the USA?	724 | 0.83
272	루/으루		ru/euru	p.case	to (COLLOQUIAL)	지방으루 이사할 겁니다.	I’ll move to the region.	723 | 0.20
273	너무		neomu	adv.	too (much)	찬물을 너무 많이 마시는 것은 안 좋아.	Drinking too much cold water is not good.	717 | 0.70
274	요	1	yo	p.sub.	QUESTION (POLITE)	저기 학생요?	Are you talking about the student over there?	715 | 0.39
275	라고/이라고		rago/irago	p.case	CONNECTIVE, QUOT., COMMAND	그 유명한 스님은 나의 삶을 남과 비교하지 말라고 하셨어.	The famous monk always says not to compare my life to others.	707 | 0.89
276	사실	1	sasil	n.	fact	이 작품은 역사적인 사실과는 관계가 없다.	This work is unrelated to the historical fact.	706 | 0.98
277	삼		sam	num.	three	삼 개월간 특별 훈련에 들어갈 거야.	I will start the special training in three months.	703 | 0.30
278	남자		namja	n.	man	여자들과 남자들은 가끔 서로를 이해하지 못해.	Men and women sometimes don’t understand each other.	697 | 0.74
279	자리		jari	n.	place, position	자리가 너무 좁아.	The place is too narrow.	695 | 0.89
280	느냐		neunya	e.	FINAL, QUESTION	이 늦은 시간에 어디로 가느냐?	Where are you going at this late hour?	694 | 0.56
281	방		bang	n.	room	서연이는 지금 막 방에서 잠들었어요.	Seoyeon just fell asleep in her room.	686 | 0.73
282	시	1		s. n.b.	COUNTER (hour)	3시에 교수님이 강연을 시작하실 거야.	The professor will start the lecture at three o’clock.	685 | 0.84
283	짓다		jitda	v.	make, have	그는 얼굴에 한가득 미소를 짓고 있었다.	He had a big smile on his face.	682 | 0.82
284	쪽	1	jjok	n.b.	page; piece	그 이야기는 책 몇 쪽에 적혀 있습니까?	What page of the book is the story written on?	682 | 0.86
285	가지다	2	gajida	aux.	do	도시락을 싸 가지고 소풍가자.	Let’s wrap up some lunch and go for a picnic.	681 | 0.14
286	점	1	jeom	n.	point; aspect	그게 바로 제가 강조하고 싶은 점이죠.	That’s the very point that I’d like to highlight.	680 | 0.92
287	아니	1	ani	exc.	SURPRISE, oh, wow	아니! 벌써 다 먹었어?	Oh, have you already eaten up everything?	680 | 0.43
288	곳		got	n.	place	어제 서류를 놓은 곳이 전혀 생각나지 않네.	I can’t think of the place where I put the documents yesterday.	679 | 0.99
289	몸		mom	n.	body	건강한 몸을 유지하려면 규칙적인 생활을 하십시오.	In order to maintain a healthy body, lead a well-regulated life.	675 | 0.90
290	통하다		tonghada	v.	go through; circulate; connect; make sense	지훈이와 민서는 잘 통하는 데가 있어.	Jihun and Minseo share some sense of connection.	664 | 0.91
291	그거		geugeo	pron.	it, that thing	그거 좀 저에게 던져 주세요.	Please throw it to me.	664 | 0.12
292	모두	1	modu	adv.	all	우리 모두에게 이번 일의 책임이 있다.	We are all responsible for what happened.	662 | 0.97
293	후		hu	n.	after	밥을 먹은 후에 커피를 마시는 게 어때요?	What about having coffee after we finish the meal?	660 | 0.97
294	들어오다		deureooda	v.	enter	누군가 집에 들어왔어.	Someone entered the house.	657 | 0.70
295	묻다	1	mutda	v.	ask, inquire	행인에게 길을 물어 보았다.	I asked for directions from a pedestrian.	657 | 0.82
296	두다	1	duda	v.	put, position	이 상자는 어디에 둘까요?	Where do I put this box?	650 | 0.86
297	정부		jeongbu	n.	government	정부는 여론을 잘 헤아려야 한다.	The government should be well aware of public opinion.	648 | 0.75
298	는가		neunga	e.	FINAL, QUESTION	인간은 무엇을 위해 사는가?	What do people live for?	647 | 0.93
299	아들		adeul	n.	son	어머니는 막내 아들을 특별히 아끼셨어.	Mother especially cared for her youngest son.	644 | 0.67
300	란/으란		ran/euran	e.r.	RELATIVE, COMMAND	저더러 경기를 포기하란 말씀을 하시는 겁니까?	Are you telling me to give up the game?	643 | 0.91
301	제		je	pron.	my	제 가족 사진이에요.	It is my family photo.	642 | 0.38
302	동안		dongan	n.	during, while	지난 십 년 동안 한 번도 그를 만난 적이 없어.	I haven’t seen him once in the past ten years.	634 | 0.95
303	터	1	teo	n.b.	place, space	빈 터에서 아이들이 축구를 하나 봐.	Children are playing soccer in the empty space.	633 | 0.69
304	그러니까		geureonikka	conj.	since, therefore	그러니까 그의 주장은 틀린 거야.	Therefore, his argument is wrong.	632 | 0.28
305	러/으러		reo/eureo	e.	CONNECTIVE, PURPOSE	버스를 타러 정류장에 갔어.	I went to the bus stop to catch a bus.	630 | 0.56
306	거나		geona	e.	CONNECTIVE, or	시간이 있으면 책을 읽거나 운동해라.	Read a book or exercise if you have time.	629 | 0.97
307	나/으나	2	na/euna	e.	FINAL, QUESTION	현우가 집에 오려나?	Is Hyunwu coming home?	625 | 0.61
308	여러		yeoreo	adn.	many, several	짐을 나르기 위해서는 여러 사람이 필요하다구.	To carry the baggage, we will need several people.	622 | 0.87
309	분	1	bun	n.b.	COUNTER time, amount	시간이 몇 분이나 걸릴까요?	How many minutes will it take?	622 | 0.46
310	보내다		bonaeda	v.	send	내일 편지를 꼭 보내야겠어요.	I will make sure to send the letter tomorrow.	621 | 0.83
311	함께		hamkke	adv.	together	민서는 친구와 함께 왔다.	Minseo went together with her friend.	619 | 0.98
312	시작하다		sijakada	v.	start	곧 영화가 시작할 거야.	Soon the movie will start.	616 | 0.98
313	친구		chingu	n.	friend	그는 친구가 없어서 외로울 걸.	He might be lonely without friends.	616 | 0.75
314	바로		baro	adv.	right after; very	식사하고 바로 떠나는 건 좋지 않아요.	It’s not good to eat and then leave right after.	616 | 0.95
315	술		sul	n.	alcohol, drink	술을 너무 마셨더니 아무것도 생각이 나지 않네요.	Because I drank s. much, I can’t remember anything.	615 | 0.68
316	가장		gajang	adv.	best, most	나는 그 작가를 가장 만나고 싶어.	I want to meet with that writer the most.	603 | 0.94
317	처음		cheoeum	n.	first time	처음 한국에 왔을 때는 조금 외로웠습니다.	When I came to Korea the first time, I felt lonely.	602 | 0.90
318	무녀		munyeo	n.	female shaman, medium	무녀의 사회적 신분은 낮았다.	The social status of a female shaman was low.	601 | 0.02
319	모든		modeun	adn.	every, all	서연이는 모든 일에 최선을 다하죠.	Seoyeon does her best for every job.	600 | 0.98
320	는데	2	neunde	e.	FINAL, BACKGROUND	갑자기 비가 오는데.	It’s raining, but it’s not windy.	598 | 0.31
321	라도/이라도		rado/irado	p.sub.	even	지금이라도 용서를 구하세요.	Even now, please ask for forgiveness.	596 | 0.90
322	이야기		iyagi	n.	talk, story	제 이야기 좀 들어보세요.	Please listen to my story.	593 | 0.91
323	선생님		seonsaengnim	n.	teacher	선생님은 연구실에 안 계시군요.	The teacher is not at the office.	588 | 0.67
324	께		kke	p.case	DATIVE, to (HONORIFIC)	민서가 부모님께 편지를 드렸다.	Minseo sent a letter to her parents.	582 | 0.35
325	이름		ireum	n.	name	이름이 뭐예요?	What is your name?	582 | 0.87
326	문		mun	n.	door	바람이 너무 불어서 문을 닫았습니다.	It was too windy, s. I closed the door.	578 | 0.73
327	밤		bam	n.	night	밤에 잠을 충분히 주무셨어요?	Did you get enough sleep at night?	577 | 0.80
328	세	1		s.	adn. three	하루에 식사는 세 번 하셔야 해요.	You need to have three meals a day.	576 | 0.76
329	뿐	1	ppun	n.b.	only	어머니는 한숨만 쉴 뿐 말씀이 없으셨어.	Mom only sighed and didn’t say a word.	571 | 1.00
330	말다	2	malda	v.	do not … , stop ~ing	걱정을 말아요.	Stop worrying.	568 | 0.55
331	관계		gwangye	n.	relation	그는 다른 동료들과의 관계가 좋지 않다.	He doesn’t have good relationships with other colleagues.	568 | 0.91
332	세계		segye	n.	world	세계에서 가장 높은 빌딩은 어디에 있습니까?	Where is the tallest building in the world located?	567 | 0.91
333	머리		meori	n.	head	그는 공에 머리를 맞았다구.	He was hit on the head by a ball.	566 | 0.78
334	이상	1	isang	n.	more than … , above	단체 입장은 스무 명 이상이어야 해.	For group entrance, there must be more than twenty people.	565 | 0.96
335	내리다		naerida	v.	get off; put down; pour	우리는 지하철에서 서둘러 내렸지.	We got off the subway quickly.	563 | 0.89
336	당신		dangsin	pron.	you	당신은 누구세요?	Who are you?	559 | 0.76
337	이번		ibeon	n.	this, this time	이번 선거에서는 어느 당이 승리하겠습니까?	In this election, which party will win?	558 | 0.82
338	타다	1	tada	v.	ride, get on, take	너무 늦어서 택시를 탔어.	Because it was too late, I took a taxi.	554 | 0.78
339	에다		eda	p.sub.	on, on top of	시험에다 인터뷰도 있어서 바쁩니다.	On top of an exam, I am busy with an interview.	549 | 0.50
340	아직		ajik	adv.	still	민서는 아직 중학생이라구요.	Minseo is still a middle-school student.	548 | 0.94
341	경제		gyeongje	n.	economy	경제 발전을 위해 모두가 노력합시다.	Let’s put some effort into developing the economy.	546 | 0.78
342	하고	1	hago	p.case	COMITATIVE, with	아이가 엄마하고 소풍을 나온 모양이네.	A child seems to be having a picnic with her mother.	546 | 0.42
343	인간		ingan	n.	human	인간은 물과 공기 없이 살 수 없다.	Humans cannot live without water and air.	545 | 0.91
344	구	2	gu	n.	district, borough, county	우리 구에서는 주민에게 다양한 시설을 제공합니다.	Our district provides residents with various facilities.	543 | 0.35
345	산		san	n.	mountain	산에서 야영을 하러 갑니다.	I am going to the mountain to camp outside.	542 | 0.70
